"","10","20","30","50","80","106"
"1",0.686913299382167,0.78253597455719,0.840192973779365,0.925235811923571,0.987555797649695,1
"2",0.692019934772645,0.740389798969851,0.776223505485559,0.889859184943799,0.984394807440257,1
"3",0.637672666327019,0.818584741336531,0.787573148157548,0.885784155706484,0.928499577710363,1
"4",0.621810128247359,0.739622412632628,0.869773699462635,0.960317761473798,0.907361254487152,1
"5",0.818094244855309,0.735238678104653,0.756424098519422,0.94160134385652,0.973934615943898,1
"6",0.644010529325098,0.810667905398797,0.869927372802546,0.881602499844979,0.973553491241226,1
"7",0.698001485587499,0.743771122503883,0.746794829644283,0.877030007886318,0.992138323178428,1
"8",0.657414954471266,0.689484133426465,0.807776913746348,0.955614682205648,0.989406760184661,1
"9",0.724232799744284,0.707413912695258,0.92819295370953,0.932552569709917,0.994242146212162,1
"10",0.637823376562451,0.829401569294429,0.809191072952341,0.855251163742139,0.923365391009059,1
"11",0.774757604694228,0.714998759478669,0.821084770486085,0.863387762292232,0.916460706733781,1
"12",0.779224649233846,0.856845620205632,0.837641880978224,0.944150929606639,0.983845423327613,1
"13",0.767054893824968,0.80237143325845,0.778326169632143,0.944400849466981,0.993730732398573,1
"14",0.733106825972024,0.747307154145515,0.845243393212104,0.914260582688394,0.983799638800755,1
"15",0.58865769664039,0.753971746054544,0.81775139853144,0.922674884663804,0.945401762175544,1
"16",0.736802864206505,0.767886741830882,0.82540786543351,0.952158726157651,0.977850157192342,1
"17",0.761813125433389,0.753461559045893,0.919446701014648,0.968854394311232,0.971524267702207,1
"18",0.59276167512946,0.836594285677569,0.839318188086347,0.898084800772902,0.9747004890277,1
"19",0.697635259901432,0.795407529870728,0.755392608110688,0.864611377048611,0.907006338035175,1
"20",0.723801862790846,0.708229338434721,0.839585035104223,0.888019343539432,0.97756988009875,1
"21",0.724003738887009,0.829718291890062,0.850537205146703,0.933806326013785,0.956597964275758,1
"22",0.5983393759172,0.748830047152452,0.840255295089066,0.864854625797237,0.992966446360832,1
"23",0.690800396210558,0.825066914455929,0.759154085119836,0.91392393500327,0.933843977934235,1
"24",0.625832346548796,0.752481265245879,0.805176360523437,0.946936778607401,0.997451452576721,1
"25",0.760115559573621,0.851461396634874,0.776046302079059,0.861445605991848,0.992557767078832,1
"26",0.73061570361555,0.771076883719168,0.849547156230112,0.897875998269345,0.965489836359994,1
"27",0.684993836929388,0.819311732517471,0.882503122315575,0.976331965985424,0.906531240807659,1
"28",0.736714019815275,0.807278114673388,0.849004464923183,0.957400015767383,0.955817719977811,1
"29",0.655723213964188,0.714726076881883,0.842775458766661,0.941850784366713,0.906650694461847,1
"30",0.639151415766954,0.852298263995913,0.856129614310558,0.868526588831435,0.983650867905557,1
