"","10","20","30","50","100","200","300","500","800","894"
"1",0.782631728442501,0.854507635636464,0.922933265693784,0.946816714924007,0.963378442887222,0.98838393045917,0.992648529511792,0.99628561403954,0.999300049922841,1
"2",0.726118869275937,0.841641202257219,0.90947358137619,0.930153592902786,0.967693658939937,0.985543613648905,0.991971142122592,0.996399739154066,0.999504960155554,1
"3",0.770931216513769,0.857265979930205,0.892388440914064,0.900264760389139,0.965288009078597,0.988076284882144,0.991320343534293,0.99535613288683,0.999551395806285,1
"4",0.780093124568183,0.88055601199264,0.920980966870399,0.956677795315067,0.972326333159002,0.984829579368537,0.986916255627321,0.996423709542964,0.999533233371182,1
"5",0.730130816113735,0.873694587442891,0.898092111078702,0.933730073769532,0.971879978847649,0.981310852036697,0.992503441261558,0.995419515720127,0.999545503924216,1
"6",0.842017928512651,0.843289564902268,0.909007899183285,0.92703394430618,0.9719051454029,0.986298505339988,0.991400034853533,0.997369691583604,0.999562777514722,1
"7",0.848807758939059,0.81133445452813,0.894785336606385,0.944314327298939,0.964015187481822,0.981612708961772,0.992830166562067,0.997019364817144,0.999015353931135,1
"8",0.646341264629589,0.815943120803761,0.85137255156225,0.931103392505388,0.97104559270538,0.986090873570914,0.99172430963332,0.995742266880563,0.999481790547627,1
"9",0.743627880271143,0.906074651796331,0.891908145524182,0.918617998054045,0.966852882532784,0.978479170749932,0.98914614189624,0.995992962729456,0.999106002178517,1
"10",0.770674457527534,0.818222349925396,0.89195236187541,0.9486680629802,0.972661793289752,0.982871840198148,0.993447253809192,0.997302882372921,0.999456682284028,1
"11",0.646162778907038,0.806550312059305,0.893950557902411,0.92599739129934,0.966451664580523,0.98184556537297,0.987490294240982,0.997274038762439,0.999258348293431,1
"12",0.751961748926434,0.80841255032981,0.896704978844157,0.944637809976932,0.964238641385581,0.972470308354174,0.992790207808653,0.996633305205689,0.99962661918958,1
"13",0.763636405175137,0.867351126425931,0.912539571434247,0.948298852059927,0.964434006183511,0.982114707848838,0.991047406108357,0.995860747250405,0.999579979751702,1
"14",0.778700037111351,0.869770844727754,0.886098763584715,0.930510757453195,0.956266462237218,0.985796782346026,0.994224721353805,0.995576180409954,0.999615432003044,1
"15",0.747391255575385,0.888256986742115,0.902616563354243,0.93263006133114,0.969455170855512,0.988065284693901,0.993498089523693,0.99618639004897,0.999421637710393,1
"16",0.792262483470375,0.85933973530702,0.912403538488262,0.931988464579894,0.973307629765249,0.98353298829029,0.995092146435292,0.995973155865133,0.99933146336067,1
"17",0.857247512415715,0.864568239976516,0.911105582541631,0.929523968323452,0.973402530015995,0.983759882429283,0.991994417976775,0.993159353553128,0.999531497632376,1
"18",0.786717074585651,0.890840784157619,0.915070939796695,0.935239081340494,0.968048683338148,0.986720116087011,0.99319023890712,0.997373212372009,0.999421383974955,1
"19",0.731226894729765,0.848667370670114,0.893190158985149,0.915095365817949,0.965626637513429,0.986979658574148,0.993757258058567,0.996882677575756,0.999517321750246,1
"20",0.772820795144239,0.758163355317205,0.898004072792608,0.92563738647887,0.955178265042681,0.982033435277513,0.993046635213566,0.99727795085577,0.999361412329068,1
"21",0.770692926265779,0.845110061918105,0.928589578791531,0.947297502526004,0.957024852713375,0.985924872635244,0.990400652174395,0.99690699660987,0.999615245881483,1
"22",0.795111275947883,0.855276560001779,0.912757621591688,0.948878117491239,0.978921173874287,0.98683571636882,0.992874905683003,0.996972961531361,0.999151017492756,1
"23",0.785337342422793,0.84805382658005,0.925350877258741,0.960131371669039,0.980046978437411,0.987091688166102,0.99145391466453,0.996785714423143,0.999621611400014,1
"24",0.719551661236096,0.879159741356419,0.882782058483531,0.941993729487888,0.973777053031255,0.98858264456902,0.992835125173053,0.996176795426132,0.999522177067502,1
"25",0.821145153635989,0.863331789650303,0.876421901052435,0.950048878886426,0.967286066797723,0.985478286548461,0.992444267091342,0.997163207513688,0.999577486632328,1
"26",0.808824616738066,0.792669075362765,0.884672986990082,0.955193315564518,0.971277513274989,0.983298545267289,0.992723590346787,0.997452748809396,0.999632346147342,1
"27",0.801437639279778,0.871129160793976,0.90996882182783,0.927900001041763,0.969849709213256,0.985033826051541,0.989471269272763,0.997463239888424,0.99950113223003,1
"28",0.830426113408572,0.857696797349909,0.904592119899013,0.957415052560731,0.959858670018708,0.979285763863624,0.992771465986058,0.995865489953208,0.999530593115515,1
"29",0.655164684390843,0.873076595513528,0.898073509198059,0.937531096617972,0.972783067713051,0.984781560027533,0.994616439876381,0.997262300976601,0.999435155548988,1
"30",0.802238899008424,0.857432565568662,0.893636968030619,0.939411426862464,0.96115583549084,0.988515126670911,0.990317630775364,0.996249268911992,0.999499895735953,1
